period,appreciation_return,avg_sale_price,cap_rate,market_cap_rate,starts_sf,starts_sf_12_mo,demand_sf,demolished_sf,gross_delivered_sf,inventory_sf,leasing_sf_total,asking_rent_growth,asking_rent_growth_12_mo,net_absorp_sf,net_absorp_sf_12_mo,net_delivered_sf,net_delivered_sf_12_mo,occupancy_rate,sales_volume,sold_building_sf,vacancy_rate,under_construction_sf,total_sales_transactions,bond_yield_10yr_x,one_yr_inf_exp,two_yr_inf_exp,three_yr_inf_exp,four_yr_inf_exp,five_yr_inf_exp,six_yr_inf_exp,seven_yr_inf_exp,eight_yr_inf_exp,nine_yr_inf_exp,ten_yr_inf_exp,ten_yr_risk_premium,fed_funds_rate,cmbs_to_gdp,bond_yield_10yr_y
2009-07-01,-2.9801945129654004,-1.3790474396427794,0.5547749718003426,1.5311216674386572,-0.6156028686005339,-0.7873928828099169,-0.1103890559243095,-0.2156261455944962,0.6868330147030247,0.18368289771380145,-0.7611206283727747,-1.8992118328433316,-1.8063128552665477,-0.9061934794532466,-1.3494997252820988,0.6953935470767869,-0.6475625555120104,-0.8464213776030659,-1.0626423328279146,-1.3409006539060542,0.8464219459967582,-0.7763460744670417,-1.0426521893548608,0.18073320215293337,-0.10638835133766107,-0.1689176896490338,-0.14578444515845135,-0.11397992523223732,-0.08605548263634563,-0.0631648748992008,-0.04442701292049433,-0.02879602304548211,-0.015423370761666545,-0.0036804675150627127,-0.12663158358014637,-0.8753085226163566,2.2735305657140596,0.18073320215293337
2009-10-01,-2.221418892510388,-1.373663798918466,0.02963664693000718,1.4595687689801018,-1.0104185257881158,-0.9506670369429729,-0.19353836724035378,-0.073613160278124,-0.8765769203154655,0.18993253817708472,-0.1608175774759704,-2.091696013165095,-2.0727053707706315,-1.5129826462590437,-1.798041624569645,-0.7907871977386349,-0.31083632282871715,-1.078287314015973,-1.0142377321828533,-1.2796361457657297,1.0782871523513116,-0.8385029772969339,-0.8680584161504885,0.13678434738823572,-0.47442873634687494,-0.5002019949733493,-0.4508476291065342,-0.4021106483818245,-0.3625637191972375,-0.33124648546819047,-0.306124686486803,-0.28547797780829476,-0.26803954521271883,-0.252909702262753,-0.6515604582194781,-0.8935137747506402,1.9795931728593963,0.13678434738823572
2010-01-01,-1.1256546250290411,-1.2970011240627302,0.9494236811371477,1.2087017260013508,-0.5854455419781393,-0.88983549513552,-0.20187566985596855,0.4319051356633751,1.4662245875744322,0.2886827957825312,-0.15280937349264878,-2.0061509758307237,-2.164705571739477,-0.5370265035916408,-1.836184831602885,1.2371116563576243,0.16288942096957448,-1.3748715167136754,-1.4982837386334673,-1.3711695771355592,1.3748713675612627,-1.48207388281452,-1.3263670708119657,0.3358468072047976,-0.3841569106606594,-0.3828834486010051,-0.314052891290887,-0.2519059989259126,-0.20307391897001958,-0.16519879348135316,-0.13534058852090428,-0.11120302666052775,-0.09114962285541157,-0.0740392804828815,0.8469613811517395,-0.8868936830654461,1.804691889997006,0.3358468072047976
2010-04-01,-0.026507657651782143,-1.2915285737930746,0.46406920940428636,0.8931323172039666,-1.0631086085281767,-0.98822506152975,-0.21877791474905792,-0.026668649675758088,-1.1272883827307638,0.28375568681670554,-0.3225738828320692,-1.0172428194570327,-1.985255902414381,-0.6467317048959995,-1.275227690303142,-1.035816020897479,-0.013189826021712368,-1.404506558031351,-0.5463265926139265,-1.1733067924076432,1.4045078898097294,-1.4840669745280362,-0.5516072022175638,0.16005138814601558,-0.8440332408396322,-0.6703897030155472,-0.529144716213097,-0.4304904086119195,-0.3601112522169069,-0.30807919971939496,-0.26819988783932425,-0.23657772025671875,-0.21070582499256013,-0.18892997457933064,0.6794513695956254,-0.8571032704820729,1.4583370272510274,0.16005138814601558
2010-07-01,0.8513476478986225,-1.1279693999050278,-1.618978483317867,0.6500836755100511,-0.673991777253836,-1.0046935762851275,-0.24942390422693206,-0.566496607604297,-1.1251736984180893,0.2857453460943942,0.14336546103509737,-1.7792854235642115,-1.952345712642957,-0.8279614425167044,-1.2481847271144133,-0.8841791256158513,-0.4599122151913756,-1.4884695490703446,-1.1594515341180376,-1.0199112368739955,1.488470144550667,-1.3758028555967974,-0.6825525321208429,-0.3854314562863718,-1.5087118355674933,-1.3586881261485322,-1.2342522741540052,-1.1483998032927871,-1.0869703271120017,-1.040983652530905,-1.0051063489079257,-0.9760574637962116,-0.9517405867259512,-0.9307712471983915,-0.8288177110818945,-0.8604133163246699,1.1905093097587953,-0.3854314562863718
2010-10-01,1.3323946730823972,-1.2971143579176467,2.0824486112676417,0.39502773866489,-1.0723726161311482,-1.0221676458387894,-0.2092101805128734,-0.5230942257518286,-0.9226585221423774,0.2957346290445607,-0.526545025214022,-0.942155846137544,-1.6359172511228306,0.09658546451331254,-0.6917951343868743,-0.7088026991679403,-0.4367260005210842,-1.4131419735061517,-0.5624614594956137,-0.9684883482150745,1.4131433056488891,-1.4417973148344874,-0.6825525321208429,-0.3259712410164956,-0.9715923254197771,-1.1351050088392167,-1.1589148487156995,-1.1550393741059786,-1.1447696444470306,-1.1333382260922462,-1.1221318532870765,-1.1114340985696705,-1.1012011265832995,-1.0913064071595031,-1.0396736857896982,-0.8604133163246699,1.0139035659188032,-0.3259712410164956
2011-01-01,1.3872785632693818,-0.7319281209490732,0.8644011230811132,0.19372667130796797,-1.0448787807944502,-1.151750185520825,-0.24773524966632562,0.028912625921038944,-1.1339350173002856,0.2898239855737609,0.13695246220568244,-1.18167758360917,-1.40658806687316,-0.9307591103778863,-0.8278991757549843,-1.0573781310457377,-1.0856356565782148,-1.4954033319550482,-0.6431357939040493,-1.0506795963517062,1.4954039277278903,-1.436602140323887,-0.5297829805670172,0.13678434738823572,-0.15083128585511296,-0.22157495816490885,-0.21583400282289364,-0.19988334830218435,-0.1857502637344773,-0.17518756861237691,-0.16787506268325206,-0.16316329996168236,-0.16046482331491707,-0.15932131916221534,0.38474131394224537,-0.8753085226163566,0.8842572263072107,0.13678434738823572
2011-04-01,1.2467051888970235,-0.7000834058693365,1.8220498652102424,0.06088843432554105,-1.0203418722240765,-1.1396878838935522,-0.24251033070338002,-0.4364100451532714,-0.7470076269856056,0.3061314899899076,0.1165592212709987,-0.6016001248680773,-1.2911616805107278,-0.3270472485208275,-0.7173918270485319,-0.5702877955203671,-0.9539786048568325,-1.5269945109110923,-0.610866060140675,-0.18550529701213525,1.5269943681764262,-1.5404402888167363,-0.4970466480911974,-0.05710765892659484,0.17554826161155343,-0.04177396307487469,-0.10224908492951443,-0.12129543688445799,-0.1283809741114052,-0.13191353571583928,-0.13457654624277274,-0.13725744570584744,-0.14023124741466997,-0.1435584496865652,-0.3311435143443377,-0.9067539581210283,0.6317986200520812,-0.05710765892659484
2011-07-01,1.0711827950833532,-0.5601037144214086,0.08828839701455311,-0.09086486999157382,-1.0827212658143344,-1.2549694976206445,-0.23296614539773272,-0.5250989198953877,-1.1360892178708049,0.3071368045631462,0.5047828158040766,-1.045350399168767,-1.084982929436722,-0.3037146199170422,-0.5361721109254495,-0.9057589978357542,-0.9600816555380131,-1.5053645411696726,-0.9012936640110434,-0.18007421512829658,1.5053651373627566,-1.5453835760783383,-0.769849418723029,-0.664635945379728,-0.6130202354302913,-0.7427869624307519,-0.7607552223468143,-0.7574632747397717,-0.7504212119902048,-0.7436731381302278,-0.7381141759236095,-0.7338003571483729,-0.7305745351318841,-0.7282500636110721,-0.7787512645388943,-0.9117190268849239,0.4637819532658366,-0.664635945379728
2011-10-01,0.9394397538479342,0.2634737917739391,1.105618965568705,-0.26323915349332827,0.8511527952839023,-0.71244168967127,-0.22219839690958906,0.08263616803517693,-1.1392539056062168,0.30032216911239046,-0.20372960913390162,-0.21872539979427014,-0.8819597021799791,-0.3426538093697981,-0.6880067298335574,-1.0771964236896383,-1.0642678874338256,-1.4590387036635137,0.1152029495352459,0.9554228267064482,1.4590392979022107,-0.9982584022768691,0.16859211225047183,-0.9593517949782704,-0.7518977516932808,-0.9789024957056948,-1.0413564067201035,-1.0625745557818944,-1.0704151653765985,-1.0731663826188325,-1.0738200120663277,-1.0735866574031587,-1.0729922697978602,-1.0722756820383916,-0.8771844064991233,-0.9166840956488194,0.305828213428366,-0.9593517949782704
2012-01-01,0.814624992649479,-0.6396039458044253,-0.07539059121684122,-0.34272666685537634,-0.8237080242603619,-0.6500607691942841,-0.17586587607760953,-0.11501838443118202,-1.0932908525528398,0.2979475697660544,0.1047307482396025,-0.5265144712659207,-0.6963638591025318,0.22362711051978076,-0.2889627409542476,-0.9798571365964446,-1.0423440060892823,-1.3339613098856993,-1.0626423328279146,-0.921929462938578,1.333962638687929,-0.942221276211631,-0.8571463053252152,-0.9671074752308635,-0.9306791648668803,-1.1138831229652004,-1.1571063338099448,-1.1685584618590241,-1.170551462945183,-1.1693573185108457,-1.1671124029295117,-1.1646143087222427,-1.1621678781049867,-1.1598834721080247,-0.7482190230532896,-0.9017888893571328,0.10438721774377474,-0.9671074752308635
2012-04-01,0.6233411283502001,-1.1212542129238243,-0.4955009665616375,-0.4268419105841218,-1.0119332231071447,-0.6476891207896663,-0.12337727232102516,0.533002765696356,-0.7885730850588081,0.30023981471860284,0.45028245593246463,-0.4577140254517086,-0.6555737678215818,0.25672454141020223,-0.08716665275410705,-0.8775455142706318,-1.129240230988488,-1.2060606856887524,-0.7076752614307978,-0.9478574609864419,1.2060612692549035,-1.0311990926879415,-0.5843435346933835,-1.132561987286191,-1.0687047655108648,-1.216407640939792,-1.2484739621410859,-1.256093681173761,-1.256533261902204,-1.2545506728709988,-1.2517788566101549,-1.2488368548553128,-1.245965075576496,-1.2432517147555604,-0.7734067481594536,-0.8769635455376551,-0.04779076032469275,-1.132561987286191
2012-07-01,0.31345731754760114,-0.17751713373743583,-0.3260249534001106,-0.4656112941266528,-0.7599232291576244,-0.5566443598530829,-0.08226280201391786,-0.2927428103462556,-0.9728554599648569,0.3051968057474521,0.09126535755494457,0.3117227569159539,-0.26865134264678336,0.10835059502975777,0.05527453726886156,-0.8191260606330103,-1.1047393812605528,-1.114699292083957,0.0667983488901845,-0.12466306041368608,1.1146983921151126,-0.9930987763699578,0.04855889317246591,-1.272164231832869,-0.7952421868542656,-1.1018918210451938,-1.2140447146120448,-1.2674480375666983,-1.2969545438781414,-1.314716234948865,-1.3259992084847005,-1.3334112885864364,-1.3383679446734535,-1.3416909641742438,-1.0591284459575212,-0.8819286143015507,-0.1477548272098967,-1.272164231832869
2012-10-01,0.013056560394245971,-0.013024829007946383,0.34744721001849316,-0.4048072881278034,-0.4712730040602651,-0.9296328141964508,-0.05879334911726138,3.0834183665082446,-0.5022540872173884,0.28731861050025276,0.12621089772890925,-0.45641826698679205,-0.3367694475235235,-0.12189278514031372,0.13158639728839017,-1.3197437809570194,-1.1733347278365163,-1.0048270952594291,0.5669792222224855,0.9896872399215972,1.0048284101761937,-1.0138550982269732,0.9215277591943272,-1.2230449235664398,-0.39355628587808106,-0.8589720809104552,-1.0484298868663617,-1.1447958016314161,-1.201251375254639,-1.2373302983568557,-1.261782306542496,-1.2790642538687167,-1.2916593352511523,-1.3010464763430882,-0.82849392696799,-0.8736534996950581,-0.15114797419463094,-1.2230449235664398
2013-01-01,-0.14628181774846646,0.5755043574593649,0.32084947224546095,-0.4345675144271938,-0.40132487586645094,-0.8105002037027192,-0.03200055339853979,0.17039429192492647,-1.1304609737177447,0.2797652161038361,0.2446726082187063,0.12750667767145413,-0.14921219501194574,-0.07851926806771692,0.02714154689574045,-1.093392298545875,-1.205443854360183,-0.9151051876631425,-0.3527081900336809,0.10945958399903363,0.9151035394336215,-0.8263003266038367,0.12494366894937878,-1.0343233707533408,-1.2668357063483833,-1.3728453030407,-1.3937758786913514,-1.3987930027586757,-1.3988670035102453,-1.397011367679272,-1.394360197387675,-1.391405117607973,-1.3883726167886454,-1.3853684077780022,-0.4699258843193024,-0.8819286143015507,-0.28040628826637826,-1.0343233707533408
2013-04-01,-0.09285781167495688,0.8255230315766744,0.185876036840231,-0.5179091570526663,0.009547760900736323,-0.5223928380152135,0.02242298748385278,0.06604468624177372,-0.6316687026236838,0.29458657638718205,0.6864610108521471,-0.5888599816457067,-0.18703535006333233,0.2821951208260075,0.035946123236964105,-0.6028686590544639,-1.1277618944649115,-0.8173131025481263,0.2765516183521172,0.9810369121617516,0.8173129298735277,-0.6712244521019415,0.3104495529790243,-0.9981301962412366,-1.1093396083576255,-1.2937368600193242,-1.3504951946333803,-1.3746495584604945,-1.386389376237256,-1.3922893285763933,-1.3951118138371175,-1.396190908631173,-1.3962295032978302,-1.3956221277196617,-0.4631407364829928,-0.8951687976719387,-0.23733462672456535,-0.9981301962412366
2013-07-01,0.12603686214405915,-0.16985791191394597,-0.4916822857633902,-0.5525512226013576,-0.9897319184028189,-0.5872100760324617,0.06807847656288726,-0.3507131387381963,-0.8369590492360501,0.30601320086642325,0.1990123187461252,0.488392356520998,-0.1365251573041066,0.16758911535861656,0.05642347736629011,-0.6772917392434679,-1.0876494210011958,-0.7325954744473553,0.4863048878140499,0.16718535154309871,0.7325945583584226,-0.7393660470024681,0.3104495529790243,-0.444891671556256,-0.5871269114056133,-0.7270797269728796,-0.7537475051892056,-0.7566719673694885,-0.7540556285188613,-0.7505148627124295,-0.747329682130872,-0.7448083647172727,-0.7429609440353916,-0.7417130120723112,0.9627135090391433,-0.9117190268849239,-0.2903031771623067,-0.444891671556256
2013-10-01,0.393667798713672,0.052108961878685835,0.4621591576264783,-0.6946527257094934,-1.0885662154689406,-0.7613168129958213,0.13619964537442922,-0.39953045571151874,-1.0851843745149314,0.30757917347699854,0.8993925939884125,0.37944090854390006,0.10464065532235646,0.4606820083779982,0.25780579224294653,-0.8934676442579998,-0.9670933380021235,-0.5628465259771284,0.9058114267379154,1.074165518609676,0.5628463425671285,-0.7612396106897202,1.161594197350339,-0.4164541772967447,-0.6245453236546791,-0.756982508330714,-0.7817213792294802,-0.7842520878256916,-0.7816272563330499,-0.7781502907008917,-0.7750150862871436,-0.772510311921511,-0.770646018591097,-0.7693526883818655,0.4065096755744698,-0.9100640039636253,-0.3852950993821613,-0.4164541772967447
2014-01-01,0.6010942611420562,-0.6973569862737329,-0.23452386963065588,-0.8528394078115125,-1.071264214092988,-0.9502723206642728,0.24019760985942523,0.2618415052254736,-0.6366398478605794,0.3197143412273281,0.29109027750100547,0.8727525914173826,0.3201853485403721,0.9395357825242484,0.6097233229035608,-0.6617582851767836,-0.8450219822281362,-0.33136234713661067,0.2281470177070558,-0.2020950521522308,0.33136363364140375,-0.9126851263596071,0.14676789059992532,-0.40352804354242794,-0.8748145218285011,-0.8604462650716785,-0.8079472664878811,-0.7651628221322656,-0.7333324844587015,-0.7098449679268196,-0.6923972862917076,-0.6793232347323076,-0.669461149075983,-0.6620017244597715,0.49358543154783846,-0.9166840956488194,-0.3454870450427055,-0.40352804354242794
2014-04-01,0.7003387781490631,-0.8851196869578839,-0.05947776134054183,-0.9107337370149607,-1.0064339808406462,-1.2368286323160373,0.29215636267892214,0.010941974848420296,-1.1319422688689613,0.31411510030803774,0.22944397059702562,0.4889914602005631,0.6363577622487792,0.24980420586635463,0.5985265503893329,-1.0505512265679202,-0.9716320645666114,-0.1827402770333273,0.6960581572759826,-0.497003455165575,0.1827385979069083,-0.8971314272920604,0.5286917694844896,-0.5121075670787332,-0.6153820244765023,-0.6437074508521697,-0.611119230383431,-0.5787454111097997,-0.5533575315442939,-0.534385032988931,-0.5203901213172981,-0.5101230503286773,-0.5026453100393145,-0.4972778168158095,0.3253424023187372,-0.9067539581210283,-0.42248043469669955,-0.5121075670787332
2014-07-01,0.6508176846534137,0.17529523387318302,1.3081086408921168,-0.9919974107576344,-0.3005921581604795,-1.0424576709155382,0.35573258789678075,-0.35532921077928625,-0.2029410147606085,0.3535070464860603,0.11518330468513,0.9420671211213163,0.7694375998008385,0.3778636188761497,0.6712134684452364,-0.08928149194699099,-0.8053356053598625,-0.132363074282152,0.43790028716898854,0.43742436212289304,0.13236213287070012,-0.9590002171530038,0.4741312153581233,-0.6103461836115753,-0.1868768053556922,-0.36469444156499536,-0.4070091047717148,-0.4169336556848416,-0.4183872485862706,-0.4178320254960665,-0.4171900324957838,-0.41701220049117876,-0.4174071757148802,-0.4183442583391363,-0.021968022343947465,-0.9084089810423268,-0.47684511374261684,-0.6103461836115753
2014-10-01,0.6059075374896357,0.7074654144406045,0.29152359720318965,-0.982911066857332,-0.2595218828536918,-0.8086268092084811,0.4216362324160679,0.7793201380309885,-0.6200949552188652,0.35979576715935857,-0.10169130142588345,0.8460232764987495,0.9070452909605146,0.4317764653259647,0.6612215064905653,-0.7899304389887404,-0.7760540227486689,0.017697245279948592,0.7928673585661055,1.1856146681426605,-0.01769819302211328,-0.8840749329941581,0.6269007669119491,-0.7783859224177646,-0.5322913335945115,-0.5916447785840986,-0.5830431456085596,-0.5672683041856613,-0.5535420479686282,-0.5429736279488077,-0.535187675237045,-0.5296127159848673,-0.5257509636013706,-0.5232173847486484,-0.4074669587805085,-0.9034439122784312,-0.41255551714081234,-0.7783859224177646
2015-01-01,0.4893963127991566,-0.2242663598167349,-0.2416846075060528,-1.0127718959907874,-0.9699790773647825,-0.7800594698424875,0.48459233579644634,0.23068207689259806,-0.8115342889386049,0.36494239252436583,0.22542348155204675,1.7800640167793862,1.1745673068157265,0.3933133539919033,0.47240534362317016,-0.8149686910405345,-0.8193837914489827,0.1633865886061114,0.3088213521154915,-0.24599520284508508,-0.16338680265432198,-0.9542113123988528,0.14676789059992532,-1.0213972369990163,-2.081277962420282,-1.6218110241570804,-1.3859060447422478,-1.2536692226963115,-1.1703939625105257,-1.1136138588984625,-1.072714186406149,-1.0420642910832247,-1.018407717499455,-0.9997334195692623,-0.34850545593855337,-0.8984788435145357,-0.3952526358384683,-1.0213972369990163
2015-04-01,0.35285048101100425,1.1437730715895575,-0.4843621990618276,-1.0228356484599173,-0.7794978705110693,-0.716052438923624,0.6113346423586403,0.6223812250780799,-0.4295283662795298,0.38126019123973603,-0.22747117198109998,1.1582815467245193,1.374359367229167,1.2379391469281273,0.813980200715358,-0.570062112727712,-0.6834956182642603,0.43927597964670717,1.0187554949097253,1.5007599258416744,-0.43927583541393356,-1.0846140860334272,0.8014945401163213,-0.8662836319471516,-0.5536996757677399,-0.6676054208036065,-0.6903712222595022,-0.6941519785483075,-0.6933307162399747,-0.691596657307218,-0.6900150356527662,-0.6888726741917555,-0.6882089406091862,-0.6879860650441524,-0.3194447924656437,-0.8918587518293417,-0.360787758146275,-0.8662836319471516
2015-07-01,0.2755125819950786,0.45457563302418685,0.13665361126774855,-1.0060124262609966,-0.33677976210945576,-0.7262591049384677,0.7203563786915765,1.2980159065665215,-0.9841379160975613,0.3656217209555284,-0.12699648710604824,1.3815447025788095,1.5058212540941072,0.9948280553213398,1.027250201048798,-1.2706421011383722,-1.017598786122491,0.7618463315166212,1.5673409688870878,1.202716665588608,-0.7618454610521169,-0.922542246325468,0.954264091670147,-0.8249200039333237,-0.3549614922476645,-0.4972232616439851,-0.5266991694847811,-0.5313112403527296,-0.530043301519951,-0.5277817243159258,-0.5258790734631298,-0.5246574936883655,-0.524125603242516,-0.5242049374116037,-0.050690583147276445,-0.8852386601441476,-0.30321365530423366,-0.8249200039333237
2015-10-01,0.24260294182813866,1.0805986457776309,0.041354476682001706,-1.0439847925233627,-0.3484803533997439,-0.7513497243487796,0.7922375267455611,-0.22071701361695537,-0.9974537659553734,0.3686294197041069,-0.24779052220264047,1.4275559035611844,1.6806693972261741,0.5097564609055509,1.0542060395069803,-0.8618605601811002,-1.0379415004197312,0.936158614689469,1.6157455695321492,2.283710469359819,-0.9361596011795423,-0.7598119110539299,1.0415609782723332,-0.8481870446911035,-1.05839350084189,-0.9526339966333429,-0.8620472808862183,-0.8003569405037957,-0.7575795573243811,-0.7270495796754678,-0.7047243109465253,-0.6880875191879343,-0.6755185610359736,-0.6659407520223387,-0.16895815794527036,-0.8736534996950581,-0.17917792792695725,-0.8481870446911035
2016-01-01,0.3035247898979651,-0.10345422431365622,-0.7792123036100408,-1.1136921493364194,0.9308947781428739,-0.21521075789853591,0.7491410214515712,0.09701193524885697,-1.0360080851807902,0.36770688845379024,0.302958079460365,1.5905503042209699,1.6238795470461873,-1.0192000224680822,0.5659336035715715,-0.985637123675001,-1.0862086117089793,0.8291066889230262,0.5992489559858598,0.2648351530610699,-0.8291054513759318,-0.22092148665756592,0.38683432875593715,-1.0575904115111205,-1.4253541135028678,-1.2028102972685306,-1.0595393455699667,-0.9702637117993431,-0.910751463929281,-0.8689816121719502,-0.8385456380801269,-0.815739772250376,-0.7982872267475835,-0.7847202218040631,-0.21302189643649183,-0.7743521244171474,-0.15716036488393667,-1.0575904115111205
2016-04-01,0.36798733237537556,-0.6796094667464677,-0.058898699088348716,-1.1229129194374008,0.1261450025269543,0.04022462121238451,0.7692184471454291,0.4672397540546406,-1.1417976235754934,0.35592058306603325,-0.22207953349303586,0.9598292686938387,1.5641655629856672,-0.16616004886598923,0.08056975070418369,-1.1861907642646279,-1.2604572980839248,0.9144546609223559,1.4059923000702164,0.20523444733340637,-0.9144556464967861,0.12035221848092388,1.0197367566217865,-1.1868517490543433,-0.7784229381648567,-0.8408729716537755,-0.8394769247654705,-0.8303597468240314,-0.8215485126487597,-0.8143159103300288,-0.8086577524003491,-0.8043243933031714,-0.8010576986247531,-0.7986426186868104,-0.8639341998292646,-0.7677320327319533,-0.15491974512209872,-1.1868517490543433
2016-07-01,0.35234266124469255,0.03425953188199569,-0.2949939036422306,-1.112432879379065,-0.5379838379839975,-0.016524723291669433,0.7742520310477597,0.7631469288878392,-0.9227623934487127,0.34963767676544455,-0.08107042942329072,1.1541906149503955,1.496030134651809,-0.3624202528054798,-0.3885988593936251,-1.0655392805523545,-1.2024517225117453,0.9455575453090557,1.9061731734025176,1.3862222178927657,-0.9455585321956531,0.20668014047079125,1.8490571793425548,-1.3342096738536147,-0.432944414055357,-0.7259419010039357,-0.8291177609414243,-0.875798806377893,-0.9008513339204739,-0.9159399502307943,-0.9258413870845181,-0.9327926918545701,-0.9379483228018503,-0.9419509039120179,-0.8484987968072263,-0.7561468722828637,-0.08823273525527064,-1.3342096738536147
2016-10-01,0.2330097873330161,2.319129581623248,-0.32857666875468167,-1.0502429826144726,0.531933008293793,0.23179470538567246,0.8466002328907326,0.20324942019126366,0.4434704472109501,0.4081074376617478,0.42353818902455065,0.6847017015408378,1.2739855599064838,0.5158510609561333,-0.38649210043307786,0.3540389197362098,-0.8585805413695119,0.9598098280118927,1.0187554949097253,3.048709546941479,-0.9598097057393219,0.18823007659788865,1.4671333004579905,-0.8947211262066629,-0.10620581802583515,-0.4075743090064045,-0.5109408537156594,-0.5556241773053672,-0.5789483049167073,-0.5930242521996999,-0.6025761966379555,-0.6097005756912959,-0.6154231467752475,-0.6202874014274704,0.18832029091451374,-0.7296665055420877,-0.08265766053839206,-0.8947211262066629
2017-01-01,-0.05405597695583768,-0.45745848309343445,-0.4638197166827429,-0.9858554342851682,-0.0524419693792145,-0.045554128657941,0.8469201058638631,1.7859290689766147,-0.7740028762734033,0.3951682660785493,-0.22540997862011258,0.9189210067264346,1.0749618618660393,-0.42394714862924016,-0.18072727331671143,-1.2114651473865148,-0.9224474567941123,0.9981690656351448,0.35722595276055286,-0.15861191923401227,-0.9981685750607511,0.36832099567878335,0.670549210213042,-0.6517098116254112,-0.3064223031060451,-0.3799401076550284,-0.3880959461549851,-0.3848433071514267,-0.3803951880398491,-0.3768835033201745,-0.37462702425668654,-0.37350994775218477,-0.37333767804064044,-0.37393016585172045,0.8895974210750857,-0.6055397864446992,-0.12081896741663416,-0.6517098116254112
2017-04-01,-0.3295516774740493,0.35006539816727117,-1.214202586975867,-0.8063522258182113,-0.4240203876960443,-0.20072755210011814,0.9061790271498982,0.6178857361433695,0.36605584002080266,0.44512607128083714,0.29079471464843254,0.5379996192724026,0.9500100918727412,0.34454535174915735,-0.004188506208766465,0.16743059504273108,-0.5396268508703133,1.0036645990610453,0.2120121508253687,0.561853271981528,-1.0036655883990508,0.10065524501385108,0.583252323610856,-0.791312056172089,-0.9783851975945356,-0.8405149109982845,-0.7566565744992172,-0.706587051934328,-0.6742705142922919,-0.6522296878908879,-0.6366466963614225,-0.6253789605544082,-0.6171342929699637,-0.6110892850224015,0.18144876985523772,-0.4814130673473109,-0.057688608343721026,-0.791312056172089
2017-07-01,-0.47748926060892843,0.23981001301960436,-0.20392106984306596,-0.7020071397855185,0.3115403903824216,0.03887963722027714,0.9405310295710673,-0.0554277205472669,-0.004619077960215696,0.48795273899004077,0.18323069256156618,0.7686792986011066,0.836489066855684,0.02009211287412043,0.12803696342457202,0.011094064569609104,-0.23514182874547349,0.966796879395021,0.6799232903942956,0.3214983461809451,-0.9667956476568268,0.15376350469321723,0.9324398700196005,-0.8068234166772755,-0.3714916073401921,-0.4706387856037537,-0.5033227434374222,-0.5184182297320444,-0.5271354157869266,-0.5330526562494126,-0.5376005633110382,-0.5414348110494803,-0.5448849782862327,-0.5481283634502812,-0.261803368079521,-0.3804566691481017,-0.10898982987003153,-0.8068234166772755
2017-10-01,-0.3950899978087622,1.1777474219110224,-0.6753211372282436,-0.688639104577052,-0.5675875575862608,-0.27123868971325077,0.9501350684084966,-0.5097660242748204,-0.7738572306373461,0.5041949508601868,0.3190507617115431,1.0272837168037516,0.9374501749521429,-0.3084377949332674,-0.1569001807377087,-0.5747951824070071,-0.4978274249354605,0.9442258328472075,1.212373897489971,1.3029490220652484,-0.9442253399970632,0.18700348049154092,0.9215277591943272,-0.7085848001444254,0.36081158837449595,0.0461164258805445,-0.08912390467164592,-0.15991977580797245,-0.20328172999464,-0.23284472317647406,-0.2546238245417824,-0.27163840908116255,-0.285553981992993,-0.29735779081323144,-0.2785713205575004,-0.35563132532862407,-0.09143052119320527,-0.7085848001444254
2018-01-01,-0.1990292744082708,0.3166463131195455,-0.7198783413635172,-0.7412118907651026,-0.23919642682916753,-0.3239125383787392,0.9926585497260809,0.04485597351765238,0.12243020715507442,0.5511162714031047,-0.5154036166362883,1.3268345008124378,1.0577895813289955,0.1272801011340873,0.03364603035053757,0.10086148500367435,-0.1266854707049073,0.916478863864344,0.9058114267379154,0.2905812394182659,-0.9164779999234532,0.04506400000631649,0.7360218751646816,-0.40611327029329,-0.21228744820936138,-0.19765124341538653,-0.18171244825927635,-0.17129659526055097,-0.16506239394537006,-0.16171452768181005,-0.1603792802281261,-0.16048481797280137,-0.16165247170304556,-0.1636260497783914,0.2923607640342269,-0.2348146520738328,-0.13436191998605887,-0.40611327029329
2018-04-01,0.0363505582142621,-0.5525145298341079,0.7035633813303797,-0.6479851524275412,-0.22983619139651645,-0.26914314165977804,1.011621326041177,0.5413606822572845,-0.19514953774952143,0.5784877645448293,0.059520357867208044,0.8414710675243713,1.147996462395519,-0.17970307111308878,-0.14757423894543717,-0.33069939042335295,-0.26756269723043796,0.8856896717464211,0.9219462936196025,-0.12626053401494816,-0.8856899162670439,0.0010230041746470012,1.3034516380788916,-0.2820223862517983,-0.3800143922201265,-0.2339531386632957,-0.1619337438598733,-0.1229012825747539,-0.09986296439204431,-0.08571091957955647,-0.07699214152424622,-0.07183392186811602,-0.06913702662781772,-0.06821638452676396,0.4731205203712994,-0.09082765792086232,-0.08227226390402231,-0.2820223862517983
